,clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
322,0,9340,9333,10000,0,0,0,0,-1,1,-1,1,-3,3,-3,3,-7
323,0,9340,9334,10000,0,0,0,0,1,1,1,1,-2,2,-3,3,-6
324,0,9339,9336,10000,-1,1,-1,1,-1,1,2,2,0,0,-1,1,-3
325,0,9341,9335,10000,2,2,1,1,0,0,-1,1,-2,2,0,0,-6
326,0,9340,9335,10000,-1,1,0,0,0,0,0,0,1,1,2,2,-5
327,0,9340,9335,10000,0,0,0,0,0,0,0,0,0,0,0,0,-5
328,0,9340,9334,10000,0,0,-1,1,0,0,-1,1,-1,1,-1,1,-6
329,0,9340,9336,10000,0,0,0,0,-1,1,2,2,2,2,-2,2,-4
330,0,9341,9334,10000,1,1,1,1,1,1,-2,2,0,0,-2,2,-7
331,0,9340,9334,10000,-1,1,0,0,0,0,0,0,1,1,0,0,-6
332,0,9339,9336,10000,-1,1,-1,1,-1,1,2,2,2,2,1,1,-3
333,0,9339,9336,10000,0,0,0,0,-2,2,0,0,0,0,0,0,-3
334,0,9340,9337,10000,1,1,-1,1,-1,1,1,1,2,2,1,1,-3
335,0,9340,9337,10000,0,0,0,0,0,0,0,0,2,2,1,1,-3
336,0,9340,9333,10000,0,0,0,0,-1,1,-4,4,-2,2,-2,2,-7
337,0,9342,9334,10000,2,2,2,2,2,2,1,1,0,0,-2,2,-8
338,0,9340,9335,10000,-2,2,0,0,0,0,1,1,-1,1,0,0,-5
339,0,9340,9335,10000,0,0,-1,1,0,0,0,0,1,1,0,0,-5
340,0,9342,9336,10000,2,2,2,2,2,2,1,1,2,2,1,1,-6
341,0,9339,9337,10000,-3,3,0,0,0,0,1,1,1,1,0,0,-2
342,0,9340,9336,10000,1,1,1,1,-1,1,-1,1,0,0,0,0,-4
343,0,9339,9335,10000,-1,1,-1,1,0,0,-1,1,-2,2,0,0,-4
344,0,9340,9336,10000,1,1,0,0,0,0,1,1,-1,1,0,0,-4
345,0,9340,9336,10000,0,0,0,0,0,0,0,0,3,3,1,1,-4
346,0,9341,9336,10000,1,1,-1,1,1,1,0,0,2,2,1,1,-5
347,0,9341,9335,10000,0,0,1,1,-1,1,-1,1,0,0,-1,1,-6
348,0,9340,9334,10000,-1,1,0,0,-1,1,-1,1,-1,1,-2,2,-6
349,0,9340,9333,10000,0,0,-2,2,0,0,-1,1,-3,3,-3,3,-7
350,0,9340,9334,10000,0,0,1,1,-1,1,1,1,-3,3,-4,4,-6
351,0,9340,9334,10000,0,0,0,0,0,0,0,0,-2,2,-1,1,-6
352,0,9341,9336,10000,1,1,2,2,1,1,2,2,1,1,1,1,-5
353,0,9340,9336,10000,-1,1,0,0,-1,1,0,0,0,0,1,1,-4
354,0,9340,9334,10000,0,0,0,0,-1,1,-2,2,-2,2,-2,2,-6
355,0,9342,9335,10000,2,2,1,1,2,2,1,1,-1,1,1,1,-7
356,0,9341,9336,10000,-1,1,0,0,1,1,1,1,1,1,1,1,-5
357,0,9341,9336,10000,0,0,1,1,1,1,0,0,2,2,-1,1,-5
358,0,9341,9334,10000,0,0,1,1,1,1,-2,2,1,1,-3,3,-7
359,0,9339,9337,10000,-2,2,-1,1,-2,2,3,3,3,3,2,2,-2
360,0,9341,9335,10000,2,2,1,1,2,2,-2,2,1,1,1,1,-6
361,0,9340,9334,10000,-1,1,-1,1,0,0,-1,1,-2,2,0,0,-6
362,0,9341,9335,10000,1,1,1,1,1,1,1,1,-1,1,-1,1,-6
363,0,9341,9335,10000,0,0,1,1,1,1,0,0,1,1,-1,1,-6
364,0,9341,9337,10000,0,0,-1,1,1,1,2,2,2,2,1,1,-4
365,0,9340,9335,10000,-1,1,-1,1,0,0,-2,2,-1,1,-2,2,-5
366,0,9341,9335,10000,1,1,0,0,1,1,0,0,-1,1,1,1,-6
367,0,9339,9336,10000,-2,2,-2,2,-1,1,1,1,2,2,1,1,-3
368,0,9340,9336,10000,1,1,1,1,-1,1,0,0,-1,1,1,1,-4
369,0,9340,9336,10000,0,0,-1,1,0,0,0,0,1,1,2,2,-4
370,0,9339,9335,10000,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-4
371,0,9339,9336,10000,0,0,-2,2,-1,1,1,1,1,1,3,3,-3
372,0,9340,9335,10000,1,1,-1,1,0,0,-1,1,0,0,1,1,-5
373,0,9340,9333,10000,0,0,-1,1,1,1,-2,2,-4,4,-3,3,-7
374,0,9341,9336,10000,1,1,1,1,0,0,3,3,1,1,1,1,-5
375,0,9341,9336,10000,0,0,0,0,1,1,0,0,1,1,1,1,-5
376,0,9340,9336,10000,-1,1,1,1,0,0,0,0,0,0,1,1,-4
377,0,9339,9336,10000,-1,1,-1,1,-1,1,0,0,0,0,2,2,-3
378,0,9340,9334,10000,1,1,0,0,0,0,-2,2,-2,2,-2,2,-6
379,0,9341,9334,10000,1,1,2,2,0,0,0,0,-1,1,0,0,-7
380,0,9340,9336,10000,-1,1,1,1,0,0,2,2,0,0,2,2,-4
381,0,9340,9336,10000,0,0,0,0,1,1,0,0,1,1,0,0,-4
382,0,9340,9336,10000,0,0,0,0,1,1,0,0,3,3,0,0,-4
383,0,9339,9335,10000,-1,1,-2,2,-1,1,-1,1,-1,1,-2,2,-4
384,0,9342,9337,10000,3,3,1,1,2,2,2,2,1,1,0,0,-5
385,0,9340,9334,10000,-2,2,0,0,0,0,-3,3,-2,2,1,1,-6
386,0,9340,9335,10000,0,0,1,1,-2,2,1,1,-1,1,1,1,-5
387,0,9340,9335,10000,0,0,0,0,0,0,0,0,1,1,0,0,-5
388,0,9341,9336,10000,1,1,0,0,1,1,1,1,2,2,1,1,-5
389,0,9340,9338,10000,-1,1,0,0,-2,2,2,2,2,2,2,2,-2
390,0,9340,9334,10000,0,0,0,0,1,1,-4,4,-2,2,-3,3,-6
391,0,9339,9337,10000,-1,1,-1,1,-1,1,3,3,1,1,1,1,-2
392,0,9340,9336,10000,1,1,1,1,1,1,-1,1,1,1,1,1,-4
393,0,9340,9336,10000,0,0,-2,2,0,0,0,0,-1,1,0,0,-4
394,0,9340,9337,10000,0,0,0,0,0,0,1,1,3,3,1,1,-3
395,0,9340,9334,10000,0,0,0,0,-1,1,-3,3,-1,1,-2,2,-6
396,0,9340,9334,10000,0,0,0,0,-1,1,0,0,-1,1,-1,1,-6
397,0,9339,9337,10000,-1,1,-2,2,-1,1,3,3,1,1,3,3,-2
398,0,9340,9335,10000,1,1,0,0,0,0,-2,2,-3,3,2,2,-5
399,0,9340,9335,10000,0,0,0,0,0,0,0,0,1,1,1,1,-5
400,0,9342,9335,10000,2,2,3,3,2,2,0,0,-2,2,1,1,-7
401,0,9340,9335,10000,-2,2,0,0,-1,1,0,0,-1,1,-1,1,-5
402,0,9340,9338,10000,0,0,0,0,0,0,3,3,2,2,2,2,-2
403,0,9340,9336,10000,0,0,0,0,0,0,-2,2,-1,1,2,2,-4
404,0,9340,9335,10000,0,0,0,0,-2,2,-1,1,1,1,0,0,-5
405,0,9340,9335,10000,0,0,0,0,-1,1,0,0,1,1,-1,1,-5
406,0,9339,9335,10000,-1,1,0,0,-2,2,0,0,-2,2,-1,1,-4
407,0,9340,9337,10000,1,1,0,0,-1,1,2,2,2,2,3,3,-3
408,0,9339,9337,10000,-1,1,-1,1,0,0,0,0,2,2,0,0,-2
409,0,9340,9335,10000,1,1,-2,2,-1,1,-2,2,0,0,0,0,-5
410,0,9339,9335,10000,-1,1,-1,1,-1,1,0,0,0,0,1,1,-4
411,0,9339,9335,10000,0,0,-1,1,-2,2,0,0,-3,3,0,0,-4
412,0,9340,9334,10000,1,1,0,0,-1,1,-1,1,-2,2,-1,1,-6
413,0,9339,9335,10000,-1,1,-1,1,-2,2,1,1,0,0,-2,2,-4
414,0,9340,9336,10000,1,1,0,0,0,0,1,1,1,1,1,1,-4
415,0,9339,9335,10000,-1,1,0,0,-2,2,-1,1,0,0,0,0,-4
416,0,9340,9335,10000,1,1,0,0,1,1,0,0,-2,2,-1,1,-5
417,0,9340,9335,10000,0,0,1,1,0,0,0,0,-2,2,-1,1,-5
418,0,9339,9334,10000,-1,1,-1,1,-1,1,-1,1,-1,1,-2,2,-5
419,0,9340,9336,10000,1,1,1,1,1,1,2,2,1,1,1,1,-4
420,0,9340,9336,10000,0,0,1,1,1,1,0,0,1,1,0,0,-4
421,0,9341,9334,10000,1,1,1,1,1,1,-2,2,0,0,-1,1,-7
422,0,9340,9337,10000,-1,1,1,1,0,0,3,3,2,2,4,4,-3
423,0,9340,9337,10000,0,0,0,0,-1,1,0,0,1,1,1,1,-3
424,0,9340,9336,10000,0,0,1,1,-1,1,-1,1,1,1,0,0,-4
425,0,9340,9336,10000,0,0,0,0,0,0,0,0,1,1,0,0,-4
426,0,9340,9335,10000,0,0,0,0,1,1,-1,1,0,0,-1,1,-5
427,0,9339,9337,10000,-1,1,0,0,-1,1,2,2,3,3,3,3,-2
428,0,9339,9335,10000,0,0,-1,1,-2,2,-2,2,-1,1,1,1,-4
429,0,9339,9335,10000,0,0,-1,1,-1,1,0,0,-1,1,-1,1,-4
430,0,9338,9334,10000,-1,1,-3,3,-2,2,-1,1,0,0,-2,2,-4
431,0,9339,9337,10000,1,1,-1,1,-1,1,3,3,0,0,1,1,-2
432,0,9340,9336,10000,1,1,0,0,1,1,-1,1,-1,1,1,1,-4
433,0,9340,9334,10000,0,0,0,0,-2,2,-2,2,-2,2,-3,3,-6
434,0,9340,9334,10000,0,0,0,0,0,0,0,0,-2,2,0,0,-6
435,0,9340,9334,10000,0,0,0,0,0,0,0,0,-1,1,-1,1,-6
436,0,9340,9336,10000,0,0,1,1,0,0,2,2,-1,1,1,1,-4
437,0,9340,9336,10000,0,0,1,1,-1,1,0,0,1,1,0,0,-4
438,0,9340,9335,10000,0,0,1,1,0,0,-1,1,0,0,-3,3,-5
439,0,9341,9335,10000,1,1,3,3,1,1,0,0,1,1,1,1,-6
440,0,9340,9335,10000,-1,1,1,1,1,1,0,0,-2,2,-2,2,-5
441,0,9340,9335,10000,0,0,0,0,0,0,0,0,-1,1,-1,1,-5
442,0,9341,9335,10000,1,1,1,1,1,1,0,0,1,1,-1,1,-6
443,0,9342,9336,10000,1,1,2,2,2,2,1,1,2,2,-1,1,-6
444,0,9340,9336,10000,-2,2,0,0,0,0,0,0,2,2,2,2,-4
445,0,9340,9335,10000,0,0,0,0,0,0,-1,1,-1,1,1,1,-5
446,0,9341,9335,10000,1,1,1,1,2,2,0,0,-1,1,-2,2,-6
447,0,9341,9335,10000,0,0,1,1,1,1,0,0,0,0,0,0,-6
448,0,9340,9337,10000,-1,1,-1,1,0,0,2,2,2,2,2,2,-3
449,0,9339,9336,10000,-1,1,-1,1,-3,3,-1,1,1,1,1,1,-3
450,0,9340,9334,10000,1,1,0,0,0,0,-2,2,-1,1,-1,1,-6
451,0,9339,9333,10000,-1,1,-2,2,-1,1,-1,1,-2,2,-5,5,-6
452,0,9341,9335,10000,2,2,-1,1,1,1,2,2,-1,1,-1,1,-6
453,0,9341,9335,10000,0,0,1,1,1,1,0,0,-1,1,0,0,-6
454,0,9340,9337,10000,-1,1,0,0,0,0,2,2,2,2,2,2,-3
455,0,9342,9334,10000,2,2,1,1,3,3,-3,3,-1,1,-1,1,-8
456,0,9338,9336,10000,-4,4,-3,3,-2,2,2,2,1,1,-1,1,-2
457,0,9339,9336,10000,1,1,-1,1,0,0,0,0,-1,1,-1,1,-3
458,0,9339,9336,10000,0,0,0,0,-1,1,0,0,0,0,1,1,-3
459,0,9339,9336,10000,0,0,-1,1,0,0,0,0,2,2,1,1,-3
460,0,9340,9335,10000,1,1,1,1,1,1,-1,1,2,2,0,0,-5
461,0,9340,9334,10000,0,0,-1,1,0,0,-1,1,-1,1,0,0,-6
462,0,9340,9334,10000,0,0,-1,1,1,1,0,0,-1,1,-1,1,-6
463,0,9341,9335,10000,1,1,1,1,1,1,1,1,-2,2,-1,1,-6
464,0,9341,9333,10000,0,0,-1,1,2,2,-2,2,-1,1,-2,2,-8
465,0,9341,9333,10000,0,0,3,3,1,1,0,0,-3,3,-2,2,-8
466,0,9340,9336,10000,-1,1,1,1,0,0,3,3,0,0,1,1,-4
467,0,9339,9334,10000,-1,1,0,0,0,0,-2,2,-2,2,0,0,-5
468,0,9340,9335,10000,1,1,1,1,0,0,1,1,-1,1,-1,1,-5
469,0,9340,9335,10000,0,0,0,0,0,0,0,0,0,0,-1,1,-5
470,0,9339,9336,10000,-1,1,-1,1,-2,2,1,1,2,2,2,2,-3
471,0,9339,9336,10000,0,0,-1,1,-1,1,0,0,2,2,-1,1,-3
472,0,9340,9336,10000,1,1,-1,1,0,0,0,0,1,1,-1,1,-4
473,0,9340,9337,10000,0,0,-1,1,0,0,1,1,4,4,1,1,-3
474,0,9340,9337,10000,0,0,-1,1,0,0,0,0,4,4,1,1,-3
475,0,9341,9336,10000,1,1,1,1,1,1,-1,1,0,0,1,1,-5
476,0,9339,9336,10000,-2,2,0,0,0,0,0,0,2,2,-1,1,-3
477,0,9339,9336,10000,0,0,-1,1,0,0,0,0,1,1,1,1,-3
478,0,9340,9336,10000,1,1,0,0,1,1,0,0,1,1,1,1,-4
479,0,9340,9336,10000,0,0,1,1,2,2,0,0,0,0,2,2,-4
480,0,9342,9335,10000,2,2,3,3,3,3,-1,1,-1,1,-2,2,-7
481,0,9340,9335,10000,-2,2,0,0,0,0,0,0,-1,1,-1,1,-5
482,0,9340,9336,10000,0,0,0,0,0,0,1,1,-1,1,2,2,-4
483,0,9340,9336,10000,0,0,0,0,0,0,0,0,-1,1,2,2,-4
484,0,9340,9335,10000,0,0,-1,1,0,0,-1,1,-1,1,1,1,-5
485,0,9340,9335,10000,0,0,1,1,0,0,0,0,-1,1,-1,1,-5
486,0,9340,9336,10000,0,0,1,1,0,0,1,1,0,0,0,0,-4
487,0,9342,9334,10000,2,2,2,2,2,2,-2,2,-2,2,-1,1,-8
488,0,9339,9336,10000,-3,3,-1,1,-2,2,2,2,0,0,1,1,-3
489,0,9339,9336,10000,0,0,-3,3,-1,1,0,0,1,1,1,1,-3
490,0,9340,9335,10000,1,1,0,0,0,0,-1,1,0,0,0,0,-5
491,0,9339,9335,10000,-1,1,-1,1,-2,2,0,0,-1,1,0,0,-4
492,0,9339,9335,10000,0,0,-1,1,-3,3,0,0,-1,1,-1,1,-4
493,0,9341,9335,10000,2,2,1,1,1,1,0,0,0,0,-1,1,-6
494,0,9340,9333,10000,-1,1,0,0,0,0,-2,2,-2,2,-2,2,-7
495,0,9340,9333,10000,0,0,0,0,-1,1,0,0,-3,3,-2,2,-7
496,0,9339,9334,10000,-1,1,-3,3,-2,2,1,1,0,0,-1,1,-5
497,0,9340,9335,10000,1,1,1,1,0,0,1,1,-1,1,-2,2,-5
498,0,9340,9335,10000,0,0,1,1,1,1,0,0,-1,1,-1,1,-5
499,0,9339,9334,10000,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,-5
500,0,9340,9334,10000,1,1,1,1,1,1,0,0,-1,1,1,1,-6
501,0,9340,9334,10000,0,0,1,1,-1,1,0,0,-1,1,-1,1,-6
502,0,9340,9336,10000,0,0,-1,1,-1,1,2,2,1,1,1,1,-4
503,0,9340,9336,10000,0,0,0,0,0,0,0,0,3,3,-1,1,-4
504,0,9342,9336,10000,2,2,2,2,0,0,0,0,3,3,2,2,-6
505,0,9342,9334,10000,0,0,3,3,4,4,-2,2,0,0,-2,2,-8
506,0,9342,9334,10000,0,0,2,2,3,3,0,0,-1,1,-2,2,-8
507,0,9342,9334,10000,0,0,2,2,3,3,0,0,-1,1,-2,2,-8
508,0,9340,9336,10000,-2,2,1,1,1,1,2,2,2,2,0,0,-4
509,0,9340,9335,10000,0,0,0,0,0,0,-1,1,1,1,0,0,-5
510,0,9340,9334,10000,0,0,0,0,0,0,-1,1,0,0,0,0,-6
511,0,9339,9335,10000,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-4
512,0,9341,9335,10000,2,2,1,1,0,0,0,0,-1,1,0,0,-6
513,0,9341,9335,10000,0,0,-1,1,0,0,0,0,-1,1,2,2,-6
514,0,9340,9336,10000,-1,1,-2,2,-1,1,1,1,2,2,3,3,-4
515,0,9340,9334,10000,0,0,-2,2,0,0,-2,2,0,0,-2,2,-6
516,0,9342,9334,10000,2,2,0,0,3,3,0,0,0,0,0,0,-8
517,0,9339,9335,10000,-3,3,-1,1,-1,1,1,1,-1,1,0,0,-4
518,0,9339,9336,10000,0,0,-1,1,-1,1,1,1,1,1,1,1,-3
519,0,9339,9336,10000,0,0,-1,1,0,0,0,0,2,2,0,0,-3
520,0,9341,9334,10000,2,2,2,2,2,2,-2,2,-1,1,-2,2,-7
521,0,9340,9335,10000,-1,1,-1,1,0,0,1,1,0,0,-1,1,-5
522,0,9340,9337,10000,0,0,-1,1,0,0,2,2,2,2,0,0,-3
523,0,9340,9335,10000,0,0,0,0,0,0,-2,2,-1,1,-2,2,-5
524,0,9340,9334,10000,0,0,0,0,-1,1,-1,1,0,0,-2,2,-6
525,0,9340,9334,10000,0,0,-2,2,1,1,0,0,0,0,-2,2,-6
526,0,9340,9336,10000,0,0,1,1,1,1,2,2,1,1,0,0,-4
527,0,9340,9336,10000,0,0,1,1,0,0,0,0,0,0,0,0,-4
528,0,9339,9335,10000,-1,1,0,0,-1,1,-1,1,-1,1,-1,1,-4
529,0,9341,9335,10000,2,2,0,0,-1,1,0,0,1,1,0,0,-6
530,0,9340,9335,10000,-1,1,0,0,0,0,0,0,0,0,0,0,-5
531,0,9340,9335,10000,0,0,0,0,0,0,0,0,-2,2,-1,1,-5
532,0,9340,9335,10000,0,0,0,0,0,0,0,0,0,0,-1,1,-5
533,0,9340,9336,10000,0,0,0,0,0,0,1,1,2,2,1,1,-4
534,0,9339,9334,10000,-1,1,-1,1,-1,1,-2,2,0,0,-1,1,-5
535,0,9339,9335,10000,0,0,-1,1,-1,1,1,1,-1,1,-1,1,-4
536,0,9339,9336,10000,0,0,-1,1,-3,3,1,1,0,0,2,2,-3
537,0,9339,9336,10000,0,0,0,0,0,0,0,0,1,1,0,0,-3
538,0,9339,9335,10000,0,0,-2,2,0,0,-1,1,0,0,-1,1,-4
539,0,9341,9334,10000,2,2,1,1,1,1,-1,1,-1,1,-1,1,-7
540,0,9340,9336,10000,-1,1,0,0,1,1,2,2,1,1,1,1,-4
541,0,9340,9336,10000,0,0,0,0,1,1,0,0,1,1,1,1,-4
542,0,9342,9336,10000,2,2,2,2,1,1,0,0,0,0,1,1,-6
543,0,9342,9336,10000,0,0,3,3,2,2,0,0,2,2,3,3,-6
544,0,9339,9334,10000,-3,3,0,0,-1,1,-2,2,-1,1,1,1,-5
545,0,9339,9336,10000,0,0,0,0,0,0,2,2,0,0,2,2,-3
546,0,9339,9335,10000,0,0,0,0,-1,1,-1,1,-1,1,0,0,-4
547,0,9340,9335,10000,1,1,1,1,0,0,0,0,0,0,0,0,-5
548,0,9339,9335,10000,-1,1,-2,2,0,0,0,0,1,1,1,1,-4
549,0,9339,9335,10000,0,0,-1,1,-1,1,0,0,-1,1,1,1,-4
550,0,9340,9336,10000,1,1,0,0,0,0,1,1,0,0,2,2,-4
551,0,9340,9337,10000,0,0,-2,2,0,0,1,1,1,1,1,1,-3
552,0,9340,9334,10000,0,0,-2,2,0,0,-3,3,-2,2,-2,2,-6
553,0,9340,9334,10000,0,0,1,1,-2,2,0,0,0,0,-2,2,-6
554,0,9340,9335,10000,0,0,1,1,-2,2,1,1,-1,1,1,1,-5
555,0,9340,9335,10000,0,0,1,1,-2,2,0,0,0,0,1,1,-5
556,0,9340,9334,10000,0,0,0,0,-2,2,-1,1,-1,1,0,0,-6
557,0,9341,9335,10000,1,1,2,2,1,1,1,1,0,0,-1,1,-6
558,0,9340,9335,10000,-1,1,1,1,0,0,0,0,0,0,0,0,-5
559,0,9340,9335,10000,0,0,0,0,0,0,0,0,-1,1,1,1,-5
560,0,9339,9336,10000,-1,1,-1,1,0,0,1,1,-1,1,1,1,-3
561,0,9339,9336,10000,0,0,-1,1,-2,2,0,0,2,2,1,1,-3
562,0,9341,9336,10000,2,2,1,1,0,0,0,0,2,2,1,1,-5
563,0,9340,9335,10000,-1,1,0,0,0,0,-1,1,0,0,-1,1,-5
564,0,9339,9334,10000,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,-5
565,0,9339,9336,10000,0,0,-1,1,-3,3,2,2,2,2,2,2,-3
566,0,9339,9337,10000,0,0,-2,2,0,0,1,1,2,2,2,2,-2
567,0,9339,9337,10000,0,0,-1,1,0,0,0,0,2,2,1,1,-2
568,0,9340,9334,10000,1,1,0,0,1,1,-3,3,-1,1,-2,2,-6
569,0,9340,9335,10000,0,0,1,1,-1,1,1,1,-1,1,1,1,-5
570,0,9340,9336,10000,0,0,1,1,0,0,1,1,0,0,1,1,-4
571,0,9340,9335,10000,0,0,-1,1,0,0,-1,1,-1,1,-2,2,-5
572,0,9339,9335,10000,-1,1,-1,1,-1,1,0,0,0,0,0,0,-4
573,0,9339,9335,10000,0,0,0,0,-1,1,0,0,1,1,1,1,-4
574,0,9340,9336,10000,1,1,1,1,0,0,1,1,0,0,2,2,-4
575,0,9340,9337,10000,0,0,1,1,0,0,1,1,0,0,1,1,-3
576,0,9341,9335,10000,1,1,2,2,1,1,-2,2,-2,2,-1,1,-6
577,0,9340,9335,10000,-1,1,0,0,1,1,0,0,1,1,0,0,-5
578,0,9340,9336,10000,0,0,0,0,-1,1,1,1,1,1,1,1,-4
579,0,9340,9336,10000,0,0,0,0,0,0,0,0,0,0,1,1,-4
580,0,9340,9337,10000,0,0,0,0,0,0,1,1,2,2,2,2,-3
581,0,9340,9335,10000,0,0,1,1,0,0,-2,2,0,0,0,0,-5
582,0,9339,9335,10000,-1,1,0,0,-1,1,0,0,0,0,-1,1,-4
583,0,9340,9336,10000,1,1,0,0,1,1,1,1,0,0,2,2,-4
584,0,9339,9336,10000,-1,1,-1,1,0,0,0,0,-1,1,1,1,-3
585,0,9339,9336,10000,0,0,-2,2,0,0,0,0,1,1,0,0,-3
586,0,9340,9334,10000,1,1,0,0,1,1,-2,2,-1,1,-2,2,-6
587,0,9339,9335,10000,-1,1,-1,1,0,0,1,1,-1,1,0,0,-4
588,0,9340,9336,10000,1,1,0,0,-1,1,1,1,0,0,2,2,-4
589,0,9340,9335,10000,0,0,0,0,0,0,-1,1,-2,2,-1,1,-5
590,0,9340,9334,10000,0,0,0,0,0,0,-1,1,-1,1,-2,2,-6
591,0,9340,9334,10000,0,0,1,1,-2,2,0,0,-1,1,-2,2,-6
592,0,9338,9336,10000,-2,2,-2,2,-4,4,2,2,0,0,0,0,-2
593,0,9341,9334,10000,3,3,2,2,2,2,-2,2,-2,2,0,0,-7
594,0,9340,9336,10000,-1,1,1,1,1,1,2,2,0,0,0,0,-4
595,0,9339,9334,10000,-1,1,-1,1,0,0,-2,2,0,0,-1,1,-5
596,0,9338,9334,10000,-1,1,-1,1,-2,2,0,0,-1,1,-1,1,-4
597,0,9338,9334,10000,0,0,-2,2,-1,1,0,0,-2,2,-1,1,-4
598,0,9340,9336,10000,2,2,0,0,1,1,2,2,1,1,1,1,-4
599,0,9339,9334,10000,-1,1,-1,1,-1,1,-2,2,0,0,-2,2,-5
600,0,9340,9336,10000,1,1,0,0,0,0,2,2,2,2,-1,1,-4
601,0,9341,9336,10000,1,1,3,3,1,1,0,0,0,0,2,2,-5
602,0,9340,9334,10000,-1,1,-1,1,0,0,-2,2,0,0,0,0,-6
603,0,9340,9334,10000,0,0,0,0,0,0,0,0,-2,2,-1,1,-6
604,0,9341,9336,10000,1,1,2,2,1,1,2,2,2,2,1,1,-5
605,0,9339,9336,10000,-2,2,1,1,-1,1,0,0,2,2,2,2,-3
606,0,9340,9335,10000,1,1,2,2,-1,1,-1,1,1,1,0,0,-5
607,0,9340,9335,10000,0,0,0,0,0,0,0,0,-1,1,0,0,-5
608,0,9338,9335,10000,-2,2,-1,1,-2,2,0,0,1,1,0,0,-3
609,0,9338,9335,10000,0,0,-2,2,-1,1,0,0,-1,1,-1,1,-3
610,0,9339,9336,10000,1,1,-2,2,0,0,1,1,0,0,0,0,-3
611,0,9340,9334,10000,1,1,0,0,-1,1,-2,2,0,0,-2,2,-6
612,0,9339,9335,10000,-1,1,-1,1,-1,1,1,1,1,1,0,0,-4
613,0,9340,9335,10000,1,1,-1,1,1,1,0,0,-1,1,1,1,-5
614,0,9340,9336,10000,0,0,1,1,1,1,1,1,0,0,0,0,-4
615,0,9340,9336,10000,0,0,0,0,1,1,0,0,1,1,-1,1,-4
616,0,9339,9335,10000,-1,1,-1,1,0,0,-1,1,0,0,-2,2,-4
617,0,9338,9334,10000,-1,1,0,0,-2,2,-1,1,-1,1,0,0,-4
618,0,9339,9335,10000,1,1,1,1,-1,1,1,1,0,0,0,0,-4
619,0,9339,9335,10000,0,0,0,0,-1,1,0,0,-1,1,-1,1,-4
620,0,9339,9336,10000,0,0,-1,1,-1,1,1,1,2,2,1,1,-3
621,0,9339,9336,10000,0,0,0,0,0,0,0,0,1,1,1,1,-3
622,0,9339,9335,10000,0,0,-1,1,0,0,-1,1,0,0,0,0,-4
623,0,9340,9335,10000,1,1,0,0,0,0,0,0,-1,1,-1,1,-5
624,0,9340,9334,10000,0,0,0,0,0,0,-1,1,-2,2,-3,3,-6
625,0,9339,9335,10000,-1,1,0,0,-2,2,1,1,0,0,0,0,-4
626,0,9341,9334,10000,2,2,3,3,1,1,-1,1,0,0,-1,1,-7
627,0,9341,9334,10000,0,0,2,2,1,1,0,0,-1,1,-2,2,-7
628,0,9339,9336,10000,-2,2,0,0,-1,1,2,2,1,1,0,0,-3
629,0,9339,9334,10000,0,0,0,0,-1,1,-2,2,-2,2,-3,3,-5
630,0,9339,9336,10000,0,0,0,0,-1,1,2,2,0,0,1,1,-3
631,0,9341,9335,10000,2,2,2,2,2,2,-1,1,0,0,0,0,-6
632,0,9338,9334,10000,-3,3,-2,2,-2,2,-1,1,-1,1,-2,2,-4
633,0,9338,9334,10000,0,0,-2,2,-1,1,0,0,0,0,-2,2,-4
634,0,9339,9336,10000,1,1,0,0,0,0,2,2,1,1,0,0,-3
635,0,9339,9334,10000,0,0,-2,2,-1,1,-2,2,0,0,0,0,-5
636,0,9340,9336,10000,1,1,-1,1,1,1,2,2,2,2,1,1,-4
637,0,9340,9336,10000,0,0,1,1,0,0,0,0,0,0,0,0,-4
638,0,9339,9334,10000,-1,1,0,0,-1,1,-2,2,0,0,-1,1,-5
639,0,9339,9334,10000,0,0,0,0,-1,1,0,0,-2,2,0,0,-5
640,0,9339,9334,10000,0,0,-2,2,-1,1,0,0,-1,1,0,0,-5
641,0,9340,9334,10000,1,1,2,2,2,2,0,0,0,0,-2,2,-6
642,0,9340,9336,10000,0,0,2,2,-1,1,2,2,2,2,2,2,-4
643,0,9341,9335,10000,1,1,2,2,1,1,-1,1,-1,1,-1,1,-6
644,0,9338,9333,10000,-3,3,-1,1,-1,1,-2,2,-1,1,-1,1,-5
645,0,9338,9333,10000,0,0,-2,2,0,0,0,0,-3,3,-1,1,-5
646,0,9339,9336,10000,1,1,-1,1,1,1,3,3,0,0,2,2,-3
647,0,9339,9335,10000,0,0,0,0,-1,1,-1,1,1,1,-1,1,-4
648,0,9338,9335,10000,-1,1,-1,1,-1,1,0,0,1,1,1,1,-3
649,0,9339,9335,10000,1,1,0,0,-1,1,0,0,1,1,-1,1,-4
650,0,9340,9336,10000,1,1,0,0,-1,1,1,1,2,2,0,0,-4
651,0,9340,9336,10000,0,0,0,0,0,0,0,0,0,0,2,2,-4
