clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_30,dp1_30a,dp1_50,dp1_50a,dp1_70,dp1_70a,dp2,dp2a,dp2_10,dp2_10a,dp2_30,dp2_30a,dp2_50,dp2_50a,dp2_70,dp2_70a,dp1p2
0,6372,9161,0,-1,1,-1,1,0,0,-1,1,-2,2,3,3,3,3,0,3,1,1,-2,2,2789
0,6372,9158,0,0,0,0,0,0,0,-2,2,-1,1,-3,3,-1,1,0,1,-1,1,-1,1,2786
0,6372,9158,0,0,0,-1,1,-2,2,-2,2,-1,1,0,0,-2,2,-2,2,-1,1,-1,1,2786
0,6371,9158,0,-1,1,-1,1,-2,2,-3,3,-2,2,0,0,-3,3,-2,3,-1,1,-2,2,2787
0,6373,9158,0,2,2,0,0,-1,1,-1,1,0,0,0,0,-1,1,-1,1,-1,1,0,0,2785
0,6372,9159,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,0,0,-1,0,-2,2,-1,1,2787
0,6372,9162,0,0,0,0,0,-2,2,0,0,-2,2,3,3,3,3,-2,3,5,5,-2,2,2790
0,6370,9157,0,-2,2,-1,1,-4,4,-3,3,-4,4,-5,5,-1,1,-4,1,-3,3,-4,4,2787
0,6370,9157,0,0,0,-3,3,-4,4,-2,2,-2,2,0,0,-1,1,-4,1,-4,4,-2,2,2787
0,6371,9159,0,1,1,-1,1,-2,2,-1,1,-1,1,2,2,-2,2,-2,2,-2,2,-1,1,2788
0,6371,9158,0,0,0,-1,1,-2,2,-1,1,-3,3,-1,1,0,0,-2,0,0,0,-3,3,2787
0,6372,9158,0,1,1,0,0,-1,1,1,1,-2,2,0,0,0,0,-1,0,-1,1,-2,2,2786
0,6372,9160,0,0,0,1,1,0,0,0,0,-1,1,2,2,2,2,0,2,-1,1,-1,1,2788
0,6373,9159,0,1,1,0,0,1,1,0,0,0,0,-1,1,1,1,1,1,-2,2,0,0,2786
0,6373,9159,0,0,0,1,1,0,0,1,1,-2,2,0,0,0,0,0,0,-2,2,-2,2,2786
0,6370,9159,0,-3,3,-2,2,-3,3,-2,2,-2,2,0,0,-3,3,-3,3,-2,2,-2,2,2789
0,6370,9159,0,0,0,0,0,-2,2,-3,3,-2,2,0,0,2,2,-2,2,0,0,-2,2,2789
0,6373,9159,0,3,3,3,3,1,1,0,0,1,1,0,0,2,2,1,2,-1,1,1,1,2786
0,6371,9158,0,-2,2,0,0,-2,2,-3,3,-2,2,-1,1,-1,1,-2,1,-2,2,-2,2,2787
0,6372,9159,0,1,1,1,1,-1,1,-1,1,-2,2,1,1,1,1,-1,1,0,0,-2,2,2787
0,6372,9159,0,0,0,0,0,-1,1,0,0,-1,1,0,0,1,1,-1,1,-2,2,-1,1,2787
0,6372,9159,0,0,0,0,0,0,0,0,0,-2,2,0,0,-1,1,0,1,-2,2,-2,2,2787
0,6372,9159,0,0,0,-1,1,-1,1,-2,2,-2,2,0,0,0,0,-1,0,-2,2,-2,2,2787
0,6372,9157,0,0,0,-1,1,0,0,-1,1,-2,2,-2,2,-2,2,0,2,-2,2,-2,2,2785
0,6373,9158,0,1,1,3,3,0,0,-1,1,-1,1,1,1,-1,1,0,1,-2,2,-1,1,2785
0,6372,9160,0,-1,1,2,2,-1,1,-1,1,-1,1,2,2,1,1,-1,1,0,0,-1,1,2788
0,6372,9160,0,0,0,-1,1,0,0,-2,2,0,0,0,0,1,1,0,1,0,0,0,0,2788
0,6372,9159,0,0,0,1,1,1,1,-2,2,-1,1,-1,1,1,1,1,1,-1,1,-1,1,2787
0,6372,9158,0,0,0,0,0,-1,1,-2,2,0,0,-1,1,-1,1,-1,1,-2,2,0,0,2786
0,6370,9159,0,-2,2,-2,2,-2,2,-3,3,-2,2,1,1,0,0,-2,0,2,2,-2,2,2789
0,6369,9157,0,-1,1,-3,3,-3,3,-4,4,-3,3,-2,2,-2,2,-3,2,-1,1,-3,3,2788
0,6370,9159,0,1,1,-2,2,-2,2,-3,3,-1,1,2,2,0,0,-2,0,-1,1,-1,1,2789
0,6370,9159,0,0,0,-2,2,-1,1,-2,2,-2,2,0,0,2,2,-1,2,-1,1,-2,2,2789
0,6372,9159,0,2,2,-1,1,-1,1,0,0,-1,1,0,0,1,1,-1,1,-1,1,-1,1,2787
0,6372,9161,0,0,0,0,0,0,0,-1,1,0,0,2,2,1,1,0,1,2,2,0,0,2789
0,6372,9156,0,0,0,0,0,0,0,-1,1,0,0,-5,5,-4,4,0,4,-2,2,0,0,2784
0,6370,9158,0,-2,2,-2,2,0,0,-2,2,-3,3,2,2,-1,1,0,1,-2,2,-3,3,2788
0,6370,9159,0,0,0,-2,2,0,0,-2,2,-3,3,1,1,1,1,0,1,1,1,-3,3,2789
0,6370,9159,0,0,0,0,0,-1,1,-3,3,-4,4,0,0,0,0,-1,0,0,0,-4,4,2789
0,6371,9160,0,1,1,2,2,0,0,-2,2,-2,2,1,1,3,3,0,3,1,1,-2,2,2789
0,6370,9158,0,-1,1,0,0,-2,2,-3,3,-2,2,-2,2,-1,1,-2,1,0,0,-2,2,2788
0,6371,9160,0,1,1,1,1,-1,1,-1,1,-1,1,2,2,1,1,-1,1,1,1,-1,1,2789
0,6371,9160,0,0,0,-1,1,-2,2,-2,2,-3,3,0,0,1,1,-2,1,0,0,-3,3,2789
0,6372,9159,0,1,1,0,0,-1,1,0,0,-1,1,-1,1,-2,2,-1,2,-2,2,-1,1,2787
0,6372,9159,0,0,0,0,0,2,2,-1,1,-2,2,0,0,3,3,2,3,0,0,-2,2,2787
0,6373,9161,0,1,1,3,3,3,3,0,0,0,0,2,2,3,3,3,3,2,2,0,0,2788
0,6370,9158,0,-3,3,0,0,-3,3,-2,2,-4,4,-3,3,-1,1,-3,1,-1,1,-4,4,2788
0,6370,9160,0,0,0,0,0,-1,1,-1,1,-4,4,2,2,1,1,-1,1,2,2,-4,4,2790
0,6371,9159,0,1,1,0,0,-1,1,-2,2,-3,3,-1,1,-1,1,-1,1,1,1,-3,3,2788
0,6372,9159,0,1,1,2,2,0,0,0,0,-1,1,0,0,1,1,0,1,-2,2,-1,1,2787
0,6372,9159,0,0,0,1,1,0,0,0,0,-1,1,0,0,-1,1,0,1,1,1,-1,1,2787
0,6371,9157,0,-1,1,0,0,-1,1,-1,1,-2,2,-2,2,-3,3,-1,3,-1,1,-2,2,2786
0,6370,9157,0,-1,1,-2,2,-2,2,-1,1,-2,2,0,0,-2,2,-2,2,-1,1,-2,2,2787
0,6370,9159,0,0,0,-2,2,-3,3,-3,3,-2,2,2,2,0,0,-3,0,1,1,-2,2,2789
0,6371,9159,0,1,1,-2,2,-1,1,-1,1,-2,2,0,0,-2,2,-1,2,0,0,-2,2,2788
0,6371,9158,0,0,0,1,1,-1,1,-1,1,-2,2,-1,1,0,0,-1,0,-4,4,-2,2,2787
0,6371,9158,0,0,0,1,1,-1,1,1,1,-1,1,0,0,-2,2,-1,2,1,1,-1,1,2787
0,6370,9158,0,-1,1,-1,1,-2,2,0,0,-2,2,0,0,-1,1,-2,1,1,1,-2,2,2788
0,6370,9157,0,0,0,-2,2,0,0,-1,1,-3,3,-1,1,-2,2,0,2,-2,2,-3,3,2787
0,6372,9159,0,2,2,0,0,3,3,1,1,-1,1,2,2,0,0,3,0,1,1,-1,1,2787
0,6371,9159,0,-1,1,0,0,1,1,-1,1,-2,2,0,0,2,2,1,2,1,1,-2,2,2788
0,6371,9158,0,0,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-2,2,-1,1,2787
0,6371,9158,0,0,0,1,1,-1,1,-2,2,-2,2,0,0,-1,1,-1,1,-1,1,-2,2,2787
0,6372,9157,0,1,1,1,1,0,0,-1,1,0,0,-1,1,-2,2,0,2,-2,2,0,0,2785
0,6371,9161,0,-1,1,0,0,-1,1,1,1,-2,2,4,4,3,3,-1,3,2,2,-2,2,2790
0,6370,9158,0,-1,1,-1,1,0,0,0,0,-3,3,-3,3,0,0,0,0,-1,1,-3,3,2788
0,6370,9158,0,0,0,0,0,0,0,-3,3,-2,2,0,0,0,0,0,0,-1,1,-2,2,2788
0,6370,9159,0,0,0,0,0,0,0,-1,1,-1,1,1,1,2,2,0,2,1,1,-1,1,2789
0,6370,9159,0,0,0,-2,2,-1,1,-2,2,-3,3,0,0,0,0,-1,0,0,0,-3,3,2789
0,6373,9159,0,3,3,2,2,3,3,1,1,1,1,0,0,0,0,3,0,0,0,1,1,2786
0,6371,9159,0,-2,2,0,0,0,0,-1,1,-1,1,0,0,1,1,0,1,0,0,-1,1,2788
0,6370,9159,0,-1,1,-1,1,-1,1,-2,2,-2,2,0,0,1,1,-1,1,0,0,-2,2,2789
0,6371,9157,0,1,1,-1,1,-1,1,-1,1,0,0,-2,2,0,0,-1,0,0,0,0,0,2786
0,6371,9159,0,0,0,0,0,-1,1,-2,2,-2,2,2,2,-2,2,-1,2,1,1,-2,2,2788
0,6371,9159,0,0,0,1,1,-2,2,-1,1,-1,1,0,0,1,1,-2,1,-1,1,-1,1,2788
0,6371,9160,0,0,0,1,1,1,1,-1,1,-1,1,1,1,2,2,1,2,0,0,-1,1,2789
0,6371,9157,0,0,0,1,1,1,1,-1,1,1,1,-3,3,-2,2,1,2,-2,2,1,1,2786
0,6370,9160,0,-1,1,0,0,-1,1,-2,2,0,0,3,3,1,1,-1,1,2,2,0,0,2790
0,6370,9157,0,0,0,-3,3,-2,2,0,0,-1,1,-3,3,-2,2,-2,2,-2,2,-1,1,2787
0,6373,9160,0,3,3,2,2,1,1,4,4,2,2,3,3,1,1,1,1,3,3,2,2,2787
0,6373,9160,0,0,0,3,3,2,2,3,3,1,1,0,0,1,1,2,1,1,1,1,1,2787
0,6372,9159,0,-1,1,1,1,2,2,2,2,0,0,-1,1,2,2,2,2,0,0,0,0,2787
0,6370,9159,0,-2,2,-1,1,0,0,-2,2,-3,3,0,0,0,0,0,0,0,0,-3,3,2789
0,6370,9159,0,0,0,-1,1,-1,1,-2,2,-3,3,0,0,0,0,-1,0,-2,2,-3,3,2789
0,6372,9158,0,2,2,1,1,1,1,0,0,2,2,-1,1,-2,2,1,2,2,2,2,2,2786
0,6373,9159,0,1,1,2,2,2,2,3,3,3,3,1,1,2,2,2,2,1,1,3,3,2786
0,6373,9159,0,0,0,3,3,3,3,3,3,0,0,0,0,-1,1,3,1,0,0,0,0,2786
0,6371,9159,0,-2,2,1,1,1,1,1,1,0,0,0,0,2,2,1,2,0,0,0,0,2788
0,6370,9158,0,-1,1,-3,3,-2,2,-1,1,-2,2,-1,1,-2,2,-2,2,-2,2,-2,2,2788
0,6372,9159,0,2,2,-1,1,1,1,2,2,0,0,1,1,-1,1,1,1,1,1,0,0,2787
0,6370,9159,0,-2,2,-2,2,-1,1,-1,1,-2,2,0,0,0,0,-1,0,-1,1,-2,2,2789
0,6373,9157,0,3,3,3,3,2,2,2,2,1,1,-2,2,-2,2,2,2,-3,3,1,1,2784
0,6373,9157,0,0,0,3,3,1,1,1,1,1,1,0,0,-2,2,1,2,-2,2,1,1,2784
0,6370,9158,0,-3,3,-2,2,-1,1,-2,2,-3,3,1,1,0,0,-1,0,-1,1,-3,3,2788
0,6371,9159,0,1,1,-2,2,1,1,-2,2,-1,1,1,1,0,0,1,0,-2,2,-1,1,2788
0,6370,9160,0,-1,1,-3,3,0,0,0,0,-2,2,1,1,1,1,0,1,2,2,-2,2,2790
0,6369,9158,0,-1,1,-2,2,-1,1,-1,1,-3,3,-2,2,-1,1,-1,1,-2,2,-3,3,2789
0,6370,9158,0,1,1,0,0,0,0,-1,1,-2,2,0,0,0,0,0,0,-1,1,-2,2,2788
0,6370,9158,0,0,0,-2,2,-3,3,-2,2,0,0,0,0,-1,1,-3,1,-1,1,0,0,2788
0,6372,9158,0,2,2,2,2,1,1,0,0,3,3,0,0,-1,1,1,1,-1,1,3,3,2786
0,6370,9157,0,-2,2,-3,3,0,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,2787
0,6370,9159,0,0,0,-3,3,-1,1,0,0,0,0,2,2,2,2,-1,2,2,2,0,0,2789
0,6370,9159,0,0,0,0,0,-1,1,0,0,-2,2,0,0,1,1,-1,1,0,0,-2,2,2789
0,6370,9159,0,0,0,-1,1,-1,1,-1,1,-2,2,0,0,0,0,-1,0,0,0,-2,2,2789
0,6370,9159,0,0,0,0,0,-1,1,-1,1,-2,2,0,0,-1,1,-1,1,1,1,-2,2,2789
0,6371,9158,0,1,1,2,2,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,1,1,2787
0,6371,9157,0,0,0,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,2786
0,6370,9159,0,-1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,1,2,2,0,0,2789
0,6369,9158,0,-1,1,-3,3,-4,4,-3,3,-2,2,-1,1,0,0,-4,0,-1,1,-2,2,2789
0,6371,9159,0,2,2,1,1,-2,2,0,0,1,1,1,1,2,2,-2,2,0,0,1,1,2788
0,6371,9159,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,2788
0,6371,9159,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2788
0,6371,9158,0,0,0,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,2787
0,6370,9159,0,-1,1,0,0,-2,2,-1,1,-2,2,1,1,0,0,-2,0,-2,2,-2,2,2789
0,6371,9157,0,1,1,0,0,-2,2,1,1,-2,2,-2,2,-1,1,-2,1,-1,1,-2,2,2786
0,6371,9156,0,0,0,0,0,-2,2,1,1,1,1,-1,1,-1,1,-2,1,-2,2,1,1,2785
0,6371,9156,0,0,0,1,1,0,0,1,1,1,1,0,0,-3,3,0,3,-3,3,1,1,2785
0,6371,9158,0,0,0,2,2,1,1,1,1,0,0,2,2,0,0,1,0,-1,1,0,0,2787
0,6370,9159,0,-1,1,-1,1,-2,2,-3,3,-2,2,1,1,0,0,-2,0,0,0,-2,2,2789
0,6370,9158,0,0,0,-1,1,0,0,-1,1,-2,2,-1,1,-1,1,0,1,-1,1,-2,2,2788
0,6370,9158,0,0,0,-1,1,-3,3,0,0,-1,1,0,0,-1,1,-3,1,-1,1,-1,1,2788
0,6370,9157,0,0,0,-1,1,-3,3,-1,1,0,0,-1,1,-1,1,-3,1,0,0,0,0,2787
0,6370,9157,0,0,0,0,0,0,0,-1,1,0,0,0,0,-2,2,0,2,-2,2,0,0,2787
0,6370,9157,0,0,0,-1,1,-1,1,-1,1,-1,1,0,0,0,0,-1,0,-2,2,-1,1,2787
0,6371,9157,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,-3,3,0,0,2786
0,6373,9159,0,2,2,2,2,4,4,2,2,2,2,2,2,3,3,4,3,2,2,2,2,2786
0,6371,9157,10000,-2,2,0,0,1,1,1,1,1,1,-2,2,-1,1,1,1,-3,3,1,1,2786
0,6369,9157,10000,-2,2,-1,1,-1,1,-1,1,-1,1,0,0,-2,2,-1,2,0,0,-1,1,2788
0,6369,9157,10000,0,0,-1,1,-3,3,-4,4,-3,3,0,0,-1,1,-3,1,-3,3,-3,3,2788
0,6371,9159,10000,2,2,1,1,1,1,-2,2,0,0,2,2,1,1,1,1,-1,1,0,0,2788
0,6375,9158,10000,4,4,5,5,5,5,3,3,4,4,-1,1,1,1,5,1,-1,1,4,4,2783
0,6378,9158,10000,3,3,8,8,8,8,8,8,7,7,0,0,1,1,8,1,-1,1,7,7,2780
0,6385,9159,10000,7,7,15,15,15,15,15,15,13,13,1,1,2,2,15,2,0,0,13,13,2774
0,6392,9157,10000,7,7,21,21,22,22,20,20,21,21,-2,2,0,0,22,0,-1,1,21,21,2765
0,6392,9157,10000,0,0,19,19,21,21,19,19,22,22,0,0,-2,2,21,2,-2,2,22,22,2765
0,6414,9156,10000,22,22,43,43,43,43,41,41,44,44,-1,1,-1,1,43,1,-3,3,44,44,2742
0,6486,9158,10000,72,72,117,117,116,116,115,115,116,116,2,2,1,1,116,1,-1,1,116,116,2672
0,6549,9160,10000,63,63,180,180,180,180,179,179,179,179,2,2,3,3,180,3,2,2,179,179,2611
0,6613,9158,10000,64,64,242,242,242,242,241,241,240,240,-2,2,-1,1,242,1,-1,1,240,240,2545
0,6672,9160,10000,59,59,297,297,301,301,302,302,301,301,2,2,2,2,301,2,1,1,301,301,2488
0,6672,9160,10000,0,0,294,294,301,301,299,299,302,302,0,0,2,2,301,2,3,3,302,302,2488
0,6732,9160,10000,60,60,347,347,361,361,359,359,361,361,0,0,1,1,361,1,3,3,361,361,2428
0,6790,9163,10000,58,58,398,398,420,420,420,420,419,419,3,3,6,6,420,6,5,5,419,419,2373
0,6843,9162,10000,53,53,451,451,472,472,472,472,472,472,-1,1,5,5,472,5,3,3,472,472,2319
0,6899,9165,10000,56,56,485,485,528,528,529,529,528,528,3,3,9,9,528,9,5,5,528,528,2266
0,6953,9166,10000,54,54,467,467,582,582,584,584,582,582,1,1,8,8,582,8,8,8,582,582,2213
0,6953,9166,10000,0,0,404,404,582,582,583,583,583,583,0,0,6,6,582,6,8,8,583,583,2213
0,7003,9169,10000,50,50,390,390,633,633,633,633,633,633,3,3,11,11,633,11,11,11,633,633,2166
0,7056,9169,10000,53,53,384,384,686,686,684,684,683,683,0,0,9,9,686,9,11,11,683,683,2113
0,7107,9174,10000,51,51,435,435,737,737,737,737,734,734,5,5,14,14,737,14,17,17,734,734,2067
0,7156,9174,10000,49,49,424,424,786,786,786,786,784,784,0,0,14,14,786,14,15,15,784,784,2018
0,7203,9175,10000,47,47,413,413,833,833,833,833,833,833,1,1,12,12,833,12,16,16,833,833,1972
0,7203,9175,10000,0,0,360,360,833,833,833,833,833,833,0,0,13,13,833,13,16,16,833,833,1972
0,7250,9177,10000,47,47,351,351,879,879,880,880,878,878,2,2,12,12,879,12,18,18,878,878,1927
0,7296,9178,10000,46,46,343,343,923,923,925,925,923,923,1,1,12,12,923,12,20,20,923,923,1882
0,7342,9181,10000,46,46,389,389,971,971,971,971,969,969,3,3,15,15,971,15,24,24,969,969,1839
0,7386,9182,10000,44,44,383,383,1017,1017,1016,1016,1015,1015,1,1,13,13,1017,13,23,23,1015,1015,1796
0,7428,9183,10000,42,42,372,372,1059,1059,1059,1059,1058,1058,1,1,14,14,1059,14,25,25,1058,1058,1755
0,7428,9183,10000,0,0,321,321,1057,1057,1057,1057,1056,1056,0,0,9,9,1057,9,24,24,1056,1056,1755
0,7472,9187,10000,44,44,316,316,1097,1097,1101,1101,1102,1102,4,4,13,13,1097,13,28,28,1102,1102,1715
0,7514,9188,10000,42,42,311,311,1136,1136,1143,1143,1141,1141,1,1,13,13,1136,13,29,29,1141,1141,1674
0,7553,9191,10000,39,39,350,350,1168,1168,1182,1182,1180,1180,3,3,16,16,1168,16,33,33,1180,1180,1638
0,7593,9193,10000,40,40,343,343,1201,1201,1223,1223,1223,1223,2,2,16,16,1201,16,34,34,1223,1223,1600
0,7633,9196,10000,40,40,337,337,1241,1241,1262,1262,1262,1262,3,3,18,18,1241,18,39,39,1262,1262,1563
0,7633,9196,10000,0,0,291,291,1219,1219,1262,1262,1263,1263,0,0,15,15,1219,15,40,40,1263,1263,1563
0,7671,9197,10000,38,38,285,285,1185,1185,1300,1300,1302,1302,1,1,15,15,1185,15,41,41,1302,1302,1526
0,7709,9200,10000,38,38,281,281,1160,1160,1338,1338,1339,1339,3,3,17,17,1160,17,42,42,1339,1339,1491
0,7745,9201,10000,36,36,317,317,1132,1132,1375,1375,1375,1375,1,1,18,18,1132,18,42,42,1375,1375,1456
0,7781,9204,10000,36,36,309,309,1109,1109,1411,1411,1409,1409,3,3,17,17,1109,17,46,46,1409,1409,1423
0,7815,9204,10000,34,34,301,301,1143,1143,1445,1445,1445,1445,0,0,16,16,1143,16,46,46,1445,1445,1389
0,7815,9204,10000,0,0,262,262,1083,1083,1445,1445,1445,1445,0,0,13,13,1083,13,47,47,1445,1445,1389
0,7850,9206,10000,35,35,257,257,1060,1060,1480,1480,1480,1480,2,2,13,13,1060,13,49,49,1480,1480,1356
0,7886,9209,10000,36,36,253,253,1043,1043,1516,1516,1516,1516,3,3,13,13,1043,13,52,52,1516,1516,1323
0,7917,9209,10000,31,31,284,284,1018,1018,1546,1546,1547,1547,0,0,13,13,1018,13,52,52,1547,1547,1292
0,7948,9212,10000,31,31,277,277,995,995,1575,1575,1577,1577,3,3,15,15,995,15,53,53,1577,1577,1264
0,7980,9216,10000,32,32,271,271,1027,1027,1609,1609,1609,1609,4,4,16,16,1027,16,59,59,1609,1609,1236
0,7980,9216,10000,0,0,235,235,977,977,1611,1611,1610,1610,0,0,15,15,977,15,59,59,1610,1610,1236
0,8013,9218,10000,33,33,232,232,957,957,1644,1644,1644,1644,2,2,14,14,957,14,61,61,1644,1644,1205
0,8041,9219,10000,28,28,226,226,934,934,1670,1670,1670,1670,1,1,15,15,934,15,60,60,1670,1670,1178
0,8071,9221,10000,30,30,256,256,915,915,1696,1696,1700,1700,2,2,17,17,915,17,63,63,1700,1700,1150
0,8100,9222,10000,29,29,250,250,897,897,1722,1722,1729,1729,1,1,16,16,897,16,64,64,1729,1729,1122
0,8128,9224,10000,28,28,242,242,925,925,1743,1743,1757,1757,2,2,15,15,925,15,65,65,1757,1757,1096
0,8128,9224,10000,0,0,211,211,878,878,1736,1736,1758,1758,0,0,15,15,878,15,67,67,1758,1758,1096
0,8127,9224,10000,-1,1,179,179,831,831,1735,1735,1756,1756,0,0,12,12,831,12,67,67,1756,1756,1097
0,8182,9228,10000,55,55,202,202,840,840,1768,1768,1811,1811,4,4,12,12,840,12,72,72,1811,1811,1046
0,8207,9230,10000,25,25,227,227,821,821,1721,1721,1836,1836,2,2,14,14,821,14,72,72,1836,1836,1023
0,8234,9232,10000,27,27,221,221,806,806,1685,1685,1863,1863,2,2,14,14,806,14,72,72,1863,1863,998
0,8259,9233,10000,25,25,218,218,831,831,1646,1646,1889,1889,1,1,14,14,831,14,75,75,1889,1889,974
0,8259,9233,10000,0,0,188,188,787,787,1587,1587,1889,1889,0,0,12,12,787,12,73,73,1889,1889,974
0,8286,9235,10000,27,27,186,186,772,772,1614,1614,1916,1916,2,2,13,13,772,13,75,75,1916,1916,949
0,8308,9238,10000,22,22,180,180,755,755,1576,1576,1938,1938,3,3,14,14,755,14,78,78,1938,1938,930
0,8333,9239,10000,25,25,205,205,740,740,1543,1543,1963,1963,1,1,15,15,740,15,76,76,1963,1963,906
0,8356,9241,10000,23,23,229,229,723,723,1513,1513,1986,1986,2,2,17,17,723,17,79,79,1986,1986,885
0,8377,9242,10000,21,21,195,195,744,744,1478,1478,2006,2006,1,1,14,14,744,14,77,77,2006,2006,865
0,8377,9242,10000,0,0,170,170,706,706,1424,1424,2004,2004,0,0,12,12,706,12,76,76,2004,2004,865
0,8402,9242,10000,25,25,168,168,693,693,1449,1449,2031,2031,0,0,10,10,693,10,76,76,2031,2031,840
0,8421,9245,10000,19,19,162,162,676,676,1418,1418,2052,2052,3,3,12,12,676,12,76,76,2052,2052,824
0,8442,9246,10000,21,21,183,183,661,661,1386,1386,2073,2073,1,1,13,13,661,13,77,77,2073,2073,804
0,8464,9249,10000,22,22,178,178,649,649,1357,1357,2093,2093,3,3,14,14,649,14,75,75,2093,2093,785
0,8482,9250,10000,18,18,174,174,667,667,1326,1326,2107,2107,1,1,12,12,667,12,76,76,2107,2107,768
0,8482,9250,10000,0,0,149,149,632,632,1279,1279,2104,2104,0,0,11,11,632,11,75,75,2104,2104,768
0,8502,9251,10000,20,20,146,146,616,616,1299,1299,2117,2117,1,1,10,10,616,10,76,76,2117,2117,749
0,8522,9252,10000,20,20,145,145,605,605,1272,1272,2130,2130,1,1,10,10,605,10,75,75,2130,2130,730
0,8540,9252,10000,18,18,163,163,592,592,1244,1244,2148,2148,0,0,10,10,592,10,74,74,2148,2148,712
0,8559,9254,10000,19,19,157,157,579,579,1217,1217,2145,2145,2,2,12,12,579,12,73,73,2145,2145,695
0,8578,9257,10000,19,19,157,157,598,598,1192,1192,2092,2092,3,3,12,12,598,12,75,75,2092,2092,679
0,8578,9257,10000,0,0,136,136,565,565,1150,1150,2029,2029,0,0,11,11,565,11,74,74,2029,2029,679
0,8596,9255,10000,18,18,132,132,555,555,1168,1168,1983,1983,-2,2,6,6,555,6,72,72,1983,1983,659
0,8612,9258,10000,16,16,130,130,541,541,1140,1140,1940,1940,3,3,8,8,541,8,71,71,1940,1940,646
0,8627,9258,10000,15,15,145,145,527,527,1113,1113,1955,1955,0,0,8,8,527,8,70,70,1955,1955,631
0,8643,9260,10000,16,16,141,141,515,515,1090,1090,1911,1911,2,2,9,9,515,9,69,69,1911,1911,617
0,8659,9261,10000,16,16,137,137,531,531,1066,1066,1869,1869,1,1,9,9,531,9,68,68,1869,1869,602
0,8659,9261,10000,0,0,119,119,532,532,1026,1026,1816,1816,0,0,9,9,532,9,65,65,1816,1816,602
0,8677,9262,10000,18,18,118,118,495,495,1044,1044,1778,1778,1,1,8,8,495,8,66,66,1778,1778,585
0,8691,9263,10000,14,14,113,113,484,484,1020,1020,1738,1738,1,1,6,6,484,6,66,66,1738,1738,572
0,8706,9264,10000,15,15,128,128,472,472,997,997,1753,1753,1,1,7,7,472,7,64,64,1753,1753,558
0,8720,9264,10000,14,14,124,124,461,461,975,975,1717,1717,0,0,9,9,461,9,63,63,1717,1717,544
0,8735,9265,10000,15,15,123,123,476,476,954,954,1679,1679,1,1,7,7,476,7,61,61,1679,1679,530
0,8735,9265,10000,0,0,108,108,449,449,920,920,1628,1628,0,0,7,7,449,7,61,61,1628,1628,530
0,8747,9266,10000,12,12,104,104,439,439,932,932,1591,1591,1,1,6,6,439,6,62,62,1591,1591,519
0,8763,9267,10000,16,16,104,104,430,430,913,913,1560,1560,1,1,6,6,430,6,61,61,1560,1560,504
0,8775,9266,10000,12,12,116,116,419,419,889,889,1572,1572,-1,1,5,5,419,5,57,57,1572,1572,491
0,8789,9268,10000,14,14,112,112,412,412,872,872,1539,1539,2,2,6,6,412,6,59,59,1539,1539,479
0,8799,9268,10000,10,10,108,108,422,422,851,851,1503,1503,0,0,5,5,422,5,56,56,1503,1503,469
0,8799,9268,10000,0,0,93,93,397,397,819,819,1457,1457,0,0,4,4,397,4,52,52,1457,1457,469
0,8813,9267,10000,14,14,93,93,392,392,833,833,1427,1427,-1,1,3,3,392,3,51,51,1427,1427,454
0,8824,9267,10000,11,11,89,89,382,382,811,811,1396,1396,0,0,2,2,382,2,49,49,1396,1396,443
0,8836,9268,10000,12,12,101,101,372,372,795,795,1408,1408,1,1,3,3,372,3,49,49,1408,1408,432
0,8847,9268,10000,11,11,100,100,365,365,776,776,1375,1375,0,0,2,2,365,2,47,47,1375,1375,421
0,8857,9268,10000,10,10,94,94,375,375,757,757,1343,1343,0,0,1,1,375,1,46,46,1343,1343,411
0,8857,9268,10000,0,0,82,82,355,355,729,729,1304,1304,0,0,2,2,355,2,44,44,1304,1304,411
0,8870,9269,10000,13,13,81,81,348,348,742,742,1277,1277,1,1,1,1,348,1,45,45,1277,1277,399
0,8879,9271,10000,9,9,80,80,339,339,752,752,1246,1246,2,2,3,3,339,3,47,47,1246,1246,392
0,8889,9270,10000,10,10,90,90,330,330,707,707,1256,1256,-1,1,2,2,330,2,42,42,1256,1256,381
0,8901,9270,10000,12,12,88,88,323,323,694,694,1230,1230,0,0,3,3,323,3,40,40,1230,1230,369
0,8908,9271,10000,7,7,84,84,330,330,674,674,1199,1199,1,1,4,4,330,4,39,39,1199,1199,363
0,8908,9271,10000,0,0,72,72,312,312,649,649,1163,1163,0,0,3,3,312,3,38,38,1163,1163,363
0,8919,9272,10000,11,11,72,72,307,307,660,660,1138,1138,1,1,4,4,307,4,39,39,1138,1138,353
