clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
0,6393.0,9134.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,-3.0,3.0,2741.0
0,6393.0,9134.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-4.0,4.0,2741.0
0,6394.0,9135.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,-3.0,3.0,2741.0
0,6393.0,9136.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,2743.0
0,6392.0,9136.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2744.0
0,6392.0,9136.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,0.0,0.0,0.0,0.0,-1.0,1.0,2744.0
0,6392.0,9134.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-1.0,1.0,-3.0,3.0,2742.0
0,6392.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2742.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,1.0,1.0,0.0,0.0,-2.0,2.0,2743.0
0,6392.0,9136.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,1.0,1.0,2.0,2.0,-3.0,3.0,2744.0
0,6392.0,9137.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,1.0,1.0,3.0,3.0,-1.0,1.0,2745.0
0,6392.0,9135.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,0.0,0.0,-2.0,2.0,2743.0
0,6392.0,9136.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,1.0,1.0,0.0,0.0,-2.0,2.0,2744.0
0,6392.0,9136.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,2744.0
0,6392.0,9134.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,2742.0
0,6391.0,9135.0,0.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,1.0,1.0,1.0,1.0,-1.0,1.0,2744.0
0,6392.0,9135.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2743.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2743.0
0,6392.0,9136.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,1.0,1.0,0.0,0.0,-1.0,1.0,2744.0
0,6392.0,9136.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2744.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2743.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2743.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2743.0
0,6392.0,9135.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,1.0,1.0,-2.0,2.0,2743.0
0,6391.0,9136.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2745.0
0,6391.0,9136.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2745.0
0,6391.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,2743.0
0,6392.0,9137.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2745.0
0,6393.0,9136.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2743.0
0,6393.0,9135.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2742.0
0,6392.0,9133.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,2741.0
0,6392.0,9133.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-3.0,3.0,2741.0
0,6391.0,9136.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2745.0
0,6391.0,9135.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2744.0
0,6391.0,9135.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2744.0
0,6392.0,9134.0,0.0,1.0,1.0,1.0,1.0,-2.0,2.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2742.0
0,6392.0,9136.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,2.0,-1.0,1.0,0.0,0.0,2744.0
0,6392.0,9136.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0
0,6392.0,9135.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,2743.0
0,6391.0,9134.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2743.0
0,6393.0,9135.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,2742.0
0,6391.0,9133.0,0.0,-2.0,2.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,2742.0
0,6391.0,9135.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,2744.0
0,6391.0,9135.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2744.0
0,6392.0,9134.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2742.0
0,6390.0,9134.0,0.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2744.0
0,6392.0,9134.0,0.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2742.0
0,6391.0,9135.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2744.0
0,6390.0,9134.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,0.0,0.0,-1.0,1.0,2744.0
0,6390.0,9134.0,0.0,0.0,0.0,-3.0,3.0,-3.0,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,2744.0
0,6391.0,9135.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2744.0
0,6391.0,9133.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,2742.0
0,6391.0,9134.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,1.0,-1.0,1.0,-2.0,2.0,2743.0
0,6391.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2743.0
0,6390.0,9134.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2744.0
0,6390.0,9134.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0
0,6392.0,9136.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2744.0
0,6392.0,9136.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2744.0
0,6392.0,9135.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2743.0
0,6391.0,9134.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2743.0
0,6390.0,9134.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,0.0,0.0,1.0,1.0,-1.0,1.0,2744.0
0,6390.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2744.0
0,6391.0,9133.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2742.0
0,6391.0,9134.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2743.0
0,6391.0,9134.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2743.0
0,6391.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2743.0
0,6391.0,9132.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,-3.0,3.0,2741.0
0,6391.0,9132.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-3.0,3.0,-4.0,4.0,2741.0
0,6390.0,9134.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,2744.0
0,6392.0,9134.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2742.0
0,6390.0,9132.0,0.0,-2.0,2.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,2742.0
0,6391.0,9134.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,2.0,1.0,1.0,-1.0,1.0,2743.0
0,6390.0,9133.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2743.0
0,6390.0,9133.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2743.0
0,6392.0,9134.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,2.0,2742.0
0,6389.0,9134.0,0.0,-3.0,3.0,-2.0,2.0,-2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2745.0
0,6390.0,9133.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,1.0,1.0,-4.0,4.0,2743.0
0,6390.0,9133.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2743.0
0,6391.0,9134.0,0.0,1.0,1.0,-1.0,1.0,-2.0,2.0,1.0,1.0,0.0,0.0,-1.0,1.0,2743.0
0,6391.0,9134.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2743.0
0,6391.0,9134.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2743.0
0,6390.0,9134.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,2744.0
0,6390.0,9133.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2743.0
0,6390.0,9134.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2744.0
0,6389.0,9134.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0
0,6389.0,9134.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,0.0,0.0,1.0,1.0,-2.0,2.0,2745.0
0,6389.0,9133.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,-1.0,1.0,0.0,0.0,-3.0,3.0,2744.0
0,6389.0,9134.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,1.0,1.0,0.0,0.0,-1.0,1.0,2745.0
0,6391.0,9132.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,2741.0
0,6391.0,9133.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,1.0,-1.0,1.0,-2.0,2.0,2742.0
0,6391.0,9131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,2740.0
0,6391.0,9131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,-4.0,4.0,2740.0
0,6391.0,9133.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,-2.0,2.0,2742.0
0,6391.0,9132.0,0.0,0.0,0.0,2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,2741.0
0,6391.0,9131.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,-3.0,3.0,-3.0,3.0,2740.0
0,6390.0,9132.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.0,1.0,1.0,-1.0,1.0,-2.0,2.0,2742.0
0,6389.0,9134.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2.0,2.0,0.0,0.0,-1.0,1.0,2745.0
0,6389.0,9134.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2745.0
0,6389.0,9133.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,2744.0
0,6391.0,9133.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,2742.0
0,6389.0,9132.0,0.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2743.0
0,6388.0,9133.0,0.0,-1.0,1.0,-3.0,3.0,-3.0,3.0,1.0,1.0,0.0,0.0,-1.0,1.0,2745.0
0,6389.0,9133.0,0.0,1.0,1.0,-2.0,2.0,-2.0,2.0,0.0,0.0,1.0,1.0,-1.0,1.0,2744.0
0,6389.0,9133.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,0.0,0.0,2.0,2.0,-1.0,1.0,2744.0
0,6389.0,9133.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,2744.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-1.0,1.0,-2.0,2.0,-4.0,4.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,-2.0,2.0,-4.0,4.0,2743.0
0,6389.0,9133.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,1.0,1.0,0.0,0.0,-2.0,2.0,2744.0
0,6389.0,9133.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,2744.0
0,6389.0,9133.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,2744.0
0,6390.0,9133.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2743.0
0,6389.0,9132.0,0.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2743.0
0,6389.0,9133.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,1.0,0.0,0.0,-1.0,1.0,2744.0
0,6390.0,9132.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2742.0
0,6390.0,9132.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.0
0,6390.0,9133.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2743.0
0,6390.0,9134.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2744.0
0,6390.0,9134.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2744.0
0,6389.0,9132.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,0.0,0.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,2.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2743.0
0,6390.0,9132.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2742.0
0,6388.0,9132.0,0.0,-2.0,2.0,-2.0,2.0,-4.0,4.0,0.0,0.0,0.0,0.0,-2.0,2.0,2744.0
0,6388.0,9130.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,-4.0,4.0,2742.0
0,6390.0,9133.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2743.0
0,6389.0,9131.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,0.0,0.0,-3.0,3.0,-3.0,3.0,2742.0
0,6389.0,9133.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,2.0,1.0,1.0,-1.0,1.0,2744.0
0,6389.0,9130.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-3.0,3.0,-2.0,2.0,-4.0,4.0,2741.0
0,6388.0,9132.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,2744.0
0,6388.0,9132.0,0.0,0.0,0.0,-2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,2744.0
0,6389.0,9132.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0,2743.0
0,6390.0,9130.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,-3.0,3.0,-4.0,4.0,2740.0
0,6388.0,9130.0,0.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-3.0,3.0,2742.0
0,6388.0,9132.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,-2.0,2.0,2744.0
0,6388.0,9133.0,0.0,0.0,0.0,-1.0,1.0,-3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2745.0
0,6389.0,9132.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,-1.0,1.0,2.0,2.0,-1.0,1.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2743.0
0,6388.0,9131.0,0.0,-1.0,1.0,0.0,0.0,-3.0,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,2743.0
0,6390.0,9132.0,0.0,2.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2742.0
0,6390.0,9131.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2741.0
0,6388.0,9132.0,0.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2744.0
0,6391.0,9130.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,-2.0,2.0,0.0,0.0,-2.0,2.0,2739.0
0,6391.0,9130.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,-2.0,2.0,-4.0,4.0,2739.0
0,6390.0,9131.0,0.0,-1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-2.0,2.0,-3.0,3.0,2741.0
0,6389.0,9131.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2742.0
0,6389.0,9132.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2743.0
0,6389.0,9132.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,2743.0
0,6388.0,9132.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2744.0
0,6389.0,9131.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.0,2742.0
0,6388.0,9130.0,0.0,-1.0,1.0,-3.0,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2742.0
0,6388.0,9130.0,0.0,0.0,0.0,-2.0,2.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2742.0
0,6389.0,9132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,2743.0
0,6388.0,9131.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2743.0
0,6389.0,9132.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2743.0
0,6388.0,9131.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2743.0
0,6389.0,9131.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,2742.0
0,6389.0,9132.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2743.0
0,6388.0,9130.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-2.0,2.0,-1.0,1.0,-3.0,3.0,2742.0
0,6389.0,9132.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,2.0,1.0,1.0,-2.0,2.0,2743.0
0,6388.0,9131.0,0.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-3.0,3.0,2743.0
0,6388.0,9130.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,2.0,2742.0
0,6388.0,9130.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-2.0,2.0,2742.0
0,6388.0,9131.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2743.0
0,6389.0,9131.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2742.0
0,6388.0,9129.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,-2.0,2.0,-3.0,3.0,2741.0
0,6389.0,9131.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,1.0,1.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,2742.0
0,6389.0,9131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.0
0,6388.0,9131.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,2743.0
0,6389.0,9130.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,2741.0
0,6388.0,9130.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2742.0
0,6388.0,9130.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,2742.0
0,6388.0,9130.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-2.0,2.0,2742.0
0,6388.0,9131.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2743.0
0,6388.0,9130.0,0.0,0.0,0.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,2742.0
0,6387.0,9131.0,0.0,-1.0,1.0,-2.0,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2744.0
0,6388.0,9131.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2743.0
0,6388.0,9132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,2744.0
0,6388.0,9132.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2744.0
0,6389.0,9130.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,-2.0,2.0,2741.0
0,6388.0,9130.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2742.0
0,6388.0,9131.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,2743.0
0,6388.0,9131.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.0
0,6389.0,9130.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-2.0,2.0,2741.0
